time,flight mode,control,x,y,z,yaw,wall_angle,wall_dist
1495268002.226387118,4,1,0,0,0.75,0.148399,0,1409.17
1495268002.233057271,4,1,0,0,0.75,0.148399,0,1409.17
1495268002.239719965,4,1,0,0,0.75,0.148399,0,1409.17
1495268002.246384160,4,1,0,0,0.75,0.147267,-0.743367,1441.66
1495268002.253070145,4,1,0,0,0.75,0.147267,0,1441.66
1495268002.259754381,4,1,0,0,0.75,0.147267,0,1441.66
1495268002.266425200,4,1,0,0,0.75,0.147267,0,1441.66
1495268002.273081562,4,1,0,0,0.75,0.147267,0,1441.66
1495268002.279739506,4,1,0,0,0.75,0.147267,0,1441.66
1495268002.286395409,4,1,0,0,0.75,0.145438,0,1441.66
1495268002.293322934,4,1,0,0,0.75,0.145438,0,1441.66
1495268002.299705756,4,1,0,0,0.75,0.145438,0,1441.66
1495268002.306705989,4,1,0,0,0.75,0.145438,0,1441.66
1495268002.313036103,4,1,0,0,0.75,0.143344,0,1441.66
1495268002.319731380,4,1,0,0,0.75,0.143344,0,1441.66
1495268002.326364492,4,1,0,0,0.75,0.143344,0,1441.66
1495268002.333035811,4,1,0,0,0.75,0.143344,0,1441.66
1495268002.339705464,4,1,0,0,0.75,0.143344,0,1441.66
1495268002.346374033,4,1,0,0,0.75,0.143344,0,1441.66
1495268002.353037561,4,1,0,0,0.75,0.141002,0,1441.66
1495268002.359716421,4,1,0,0,0.75,0.141002,0,1441.66
1495268002.366375366,4,1,0,0,0.75,0.141002,0,1441.66
1495268002.373049602,4,1,0,0,0.75,0.141002,-0.79684,1477.59
1495268002.379703796,4,1,0,0,0.75,0.141002,0,1477.59
1495268002.386358699,4,1,0,0,0.75,0.138926,0,1477.59
1495268002.393068893,4,1,0,0,0.75,0.138926,0,1477.59
1495268002.399724587,4,1,0,0,0.75,0.138926,0,1477.59
1495268002.406508197,4,1,0,0,0.75,0.138926,0,1477.59
1495268002.413051768,4,1,0,0,0.75,0.138926,0,1477.59
1495268002.419699587,4,1,0,0,0.75,0.138926,0,1477.59
1495268002.426364865,4,1,0,0,0.75,0.136853,0,1477.59
1495268002.433124725,4,1,0,0,0.75,0.136853,0,1477.59
1495268002.439700628,4,1,0,0,0.75,0.136853,0,1477.59
1495268002.446360990,4,1,0,0,0.75,0.136853,0,1477.59
1495268002.453194516,4,1,0,0,0.75,0.136853,0,1477.59
1495268002.459715878,4,1,0,0,0.75,0.135339,0,1477.59
1495268002.466359698,4,1,0,0,0.75,0.135339,0,1477.59
1495268002.473047558,4,1,0,0,0.75,0.135339,0,1477.59
1495268002.479711919,4,1,0,0,0.75,0.135339,0,1477.59
1495268002.486367655,4,1,0,0,0.75,0.135339,0,1477.59
1495268002.493058725,4,1,0,0,0.75,0.135339,0,1477.59
1495268002.499740919,4,1,0,0,0.75,0.134279,0,1477.59
1495268002.506405988,4,1,0,0,0.75,0.134279,-0.79684,1531.67
1495268002.513072849,4,1,0,0,0.75,0.134279,0,1531.67
1495268002.519748960,4,1,0,0,0.75,0.134279,0,1531.67
1495268002.526409988,4,1,0,0,0.75,0.134279,0,1531.67
1495268002.533041974,4,1,0,0,0.75,0.133332,0,1531.67
1495268002.539702627,4,1,0,0,0.75,0.133332,0,1531.67
1495268002.546364654,4,1,0,0,0.75,0.133332,0,1531.67
1495268002.553185806,4,1,0,0,0.75,0.133332,0,1531.67
1495268002.559690043,4,1,0,0,0.75,0.133332,0,1531.67
1495268002.566361404,4,1,0,0,0.75,0.131885,0,1531.67
1495268002.573036890,4,1,0,0,0.75,0.131885,0,1531.67
1495268002.579708251,4,1,0,0,0.75,0.131885,0,1531.67
1495268002.586433861,4,1,0,0,0.75,0.131885,0,1531.67
1495268002.593120431,4,1,0,0,0.75,0.131885,0,1531.67
1495268002.599703126,4,1,0,0,0.75,0.130999,0,1531.67
1495268002.606360195,4,1,0,0,0.75,0.130999,0,1531.67
1495268002.613063389,4,1,0,0,0.75,0.130999,0,1531.67
1495268002.619698250,4,1,0,0,0.75,0.130999,0,1531.67
1495268002.626401028,4,1,0,0,0.75,0.130999,0,1531.67
1495268002.633078764,4,1,0,0,0.75,0.130999,-0.79684,1575.18
1495268002.639729625,4,1,0,0,0.75,0.129234,0,1575.18
1495268002.646411861,4,1,0,0,0.75,0.129234,0,1575.18
1495268002.653091138,4,1,0,0,0.75,0.129234,0,1575.18
1495268002.659767749,4,1,0,0,0.75,0.129234,0,1575.18
1495268002.666428235,4,1,0,0,0.75,0.129234,0,1575.18
1495268002.673047513,4,1,0,0,0.75,0.129234,0,1575.18
1495268002.679712082,4,1,0,0,0.75,0.128376,0,1575.18
1495268002.686373610,4,1,0,0,0.75,0.128376,0,1575.18
1495268002.693034596,4,1,0,0,0.75,0.128376,0,1575.18
1495268002.699696749,4,1,0,0,0.75,0.128376,0,1575.18
1495268002.706360318,4,1,0,0,0.75,0.128376,0,1575.18
1495268002.713028804,4,1,0,0,0.75,0.127205,0,1575.18
1495268002.719702415,4,1,0,0,0.75,0.127205,0,1575.18
1495268002.726364485,4,1,0,0,0.75,0.127205,0,1575.18
1495268002.733035304,4,1,0,0,0.75,0.127205,0,1575.18
1495268002.739693540,4,1,0,0,0.75,0.127205,0,1575.18
1495268002.746362859,4,1,0,0,0.75,0.125269,0,1575.18
1495268002.753043928,4,1,0,0,0.75,0.125269,0,1575.18
1495268002.759721748,4,1,0,0,0.75,0.125269,0,1575.18
1495268002.766404984,4,1,0,0,0.75,0.125269,-0.79684,1595.57
1495268002.773276843,4,1,0,0,0.75,0.125269,0,1595.57
1495268002.779735789,4,1,0,0,0.75,0.125269,0,1595.57
1495268002.786422150,4,1,0,0,0.75,0.123302,0,1595.57
1495268002.793078969,4,1,0,0,0.75,0.123302,0,1595.57
1495268002.799747705,4,1,0,0,0.75,0.123302,0,1595.57
1495268002.806431899,4,1,0,0,0.75,0.123302,0,1595.57
1495268002.813032094,4,1,0,0,0.75,0.123302,0,1595.57
1495268002.819710288,4,1,0,0,0.75,0.121721,0,1595.57
1495268002.826362858,4,1,0,0,0.75,0.121721,0,1595.57
1495268002.833041510,4,1,0,0,0.75,0.121721,0,1595.57
1495268002.839693121,4,1,0,0,0.75,0.121721,0,1595.57
1495268002.846366566,4,1,0,0,0.75,0.121721,0,1595.57
1495268002.853086385,4,1,0,0,0.75,0.121721,0,1595.57
1495268002.859698913,4,1,0,0,0.75,0.119384,0,1595.57
1495268002.866362649,4,1,0,0,0.75,0.119384,0,1595.57
1495268002.873107759,4,1,0,0,0.75,0.119384,0,1595.57
1495268002.879690412,4,1,0,0,0.75,0.119384,0,1595.57
1495268002.886366690,4,1,0,0,0.75,0.119384,0,1595.57
1495268002.893035093,4,1,0,0,0.75,0.117761,0,1595.57
1495268002.899695412,4,1,0,0,0.75,0.117761,0,1595.57
1495268002.906366565,4,1,0,0,0.75,0.117761,0,1595.57
1495268002.913027134,4,1,0,0,0.75,0.117761,0.428618,1632.29
1495268002.919701245,4,1,0,0,0.75,0.117761,0,1632.29
1495268002.926369981,4,1,0,0,0.75,0.115496,0,1632.29
1495268002.933469422,4,1,0,0,0.75,0.115496,0,1632.29
1495268002.939713828,4,1,0,0,0.75,0.115496,0,1632.29
1495268002.946391605,4,1,0,0,0.75,0.115496,0,1632.29
1495268002.953047217,4,1,0,0,0.75,0.115496,0,1632.29
1495268002.959693953,4,1,0,0,0.75,0.115496,0,1632.29
1495268002.966372689,4,1,0,0,0.75,0.114487,0,1632.29
1495268002.973038341,4,1,0,0,0.75,0.114487,0,1632.29
1495268002.979694952,4,1,0,0,0.75,0.114487,0,1632.29
1495268002.986363688,4,1,0,0,0.75,0.114487,0,1632.29
1495268002.993029258,4,1,0,0,0.75,0.114487,0,1632.29
1495268002.999701619,4,1,0,0,0.75,0.113156,0,1632.29
1495268003.006359896,4,1,0,0,0.75,0.113156,0,1632.29
1495268003.013042049,4,1,0,0,0.75,0.113156,0,1632.29
1495268003.019709785,4,1,0,0,0.75,0.113156,0,1632.29
1495268003.026369354,4,1,0,0,0.75,0.113156,0,1632.29
1495268003.033046048,4,1,0,0,0.75,0.113156,0,1632.29
1495268003.039713326,4,1,0,0,0.75,0.111348,0,1632.29
1495268003.046388645,4,1,0,0,0.75,0.111348,0.57148,1536.93
1495268003.053065381,4,1,0,0,0.75,0.111348,0,1536.93
1495268003.061703142,4,1,0,0,0.75,0.111348,0,1536.93
1495268003.066423728,4,1,0,0,0.75,0.111348,0,1536.93
1495268003.073058423,4,1,0,0,0.75,0.109087,0,1536.93
1495268003.079703576,4,1,0,0,0.75,0.109087,0,1536.93
1495268003.086365270,4,1,0,0,0.75,0.109087,0,1536.93
1495268003.093075839,4,1,0,0,0.75,0.109087,0,1536.93
1495268003.099701117,4,1,0,0,0.75,0.109087,0,1536.93
1495268003.106364186,4,1,0,0,0.75,0.107687,0,1536.93
